ID_NR_Corporate_Body,Name_Corporate_Body,Name_Corporate_Bod_Alias,Attribute_Byline_Description,Ort,Geodaten,Ablageort_STS,Kanton,Land,Webadresse,Adresse,Verband,Status,Eckdaten_nicht_STS,fruehere_Namen,spaetere_Namen,Dokumente_VP_V,Dokumente_VP_G,Dokumente_PA_V,Dokumente_PA_G
AC_40871,Les Cartes Postales,,Compagnie,Genève,,Genève: Les Cartes Postales <nicht ZSV>,GE,CH,x,,x,a,?,,,,,1 R <Sammelcouvert>,(2014)-(2014)
AC_40872,Les Compagnons de la Tulipe Noire,,,Genève,,Genève <nicht ZSV>,GE,CH,www.tulipenoire.ch,,FSSTA,a,1954?-,,,,,x,x
AC_40873,Les Etamines,,,Genève,,Genève <nicht ZSV>,GE,CH,x,,x,na,?,,,,,1 C,(1954)-(1956)
AC_40874,Little Theater of Geneva,Little Theatre of Geneva,,Genève,,Genève <nicht ZSV>,GE,CH,x,,x,na,?,,,,,1 C,"1982, 1991"
AC_40875,Musicaleman,,,Genève?,,Genève <nicht ZSV>,GE,CH,x,,x,a,?,,,,,1 R <Sammelcouvert>,(2015)-(2015)
AC_40876,Opéra de Poche,,opéra par et pour les enfants,Genève,,Genève <nicht ZSV>,GE,CH,x,,x,a,?,,,,,1 C,(1992)-
AC_40877,Théâtrale de Zofingue,,,Genève,,Genève <nicht ZSV>,GE,CH,www.zofingue.unige.ch,,x,a,?,,,,,1 C,"(1956),"
AC_40878,Théâtre Antigone,,,Genève,,Genève <nicht ZSV>,GE,CH,x,,FSSTA,a,?,,,,,x,x
AC_40879,Theatre Circle,,,Genève,,Genève <nicht ZSV>,GE,CH,x,,x,na,?,,,,,1 C,(1962)-?
AC_40880,Théâtre de l’Espérance,,,Genève,,Genève <nicht ZSV>,GE,CH,www.theatre-esperance.ch,,FSSTA,a,1874- bzw. 1968-,,,,,1 C,(1981)-
AC_40881,Théâtre de l’Etang,,,Genève,,Genève <nicht ZSV>,GE,CH,x,,FSSTA,a,?,,,,,1 R <Sammelcouvert>,(1987)-(1987)
AC_40882,Théâtre de l’Oreille,,,Genève,,Genève <nicht ZSV>,GE,CH,www.theatroreille.ch,,FSSTA,a,2004-,,,,,x,x
AC_40883,Théâtre des Gens du Golairon,,,Genève?,,Genève: La Traverse,GE,CH,x,,x,na,?,,,,,2 R <Sammelcouvert>,(1982)-(1984)
AC_40884,Théâtre du Troc,,,Genève?,,Genève: La Traverse <nicht ZSV>,GE,CH,x,,x,na,?,,,,,1 C,"1982, 1984, 1994"
AC_40885,Théâtre du Vécu,,,Genève ; u.a. Orte,,Genève <nicht ZSV>,GE,CH,x,,x,a,?,,,,,1 R <Sammelcouvert>,(2016)-
AC_40886,Théâtre-Hall,,,Genève,,Genève <nicht ZSV>,GE,CH,x,,FSSTA,a,?,,,,,x,x
AC_40887,Théâtre Universitaire de Genève,,,Genève,,Genève <nicht ZSV>,GE,CH,www.unige.ch,,x,a,?,,,,,1 C,"1970, 1971, 1997, 2000"
AC_40888,Vieux-Théâtre,,troupe,Genève,,Genève <nicht ZSV>,GE,CH,x,,x,na,?,,,,,1 C,(1984)-(1994)
AC_40889,Gerlafinger Theaterbühne,,,Gerlafingen,,Gerlafingen,SO,CH,www.theaterbuehne.blogspot.com,,RVNWS,a,1998-,,,,,,
AC_40890,<Theatergruppe Männerchor Eintracht>,,,Gerolfingen,,Gerolfingen: Männerchor Eintracht,GE,CH,www.eintracht-flawil.ch,,,a,?,,,,,,
AC_40891,Theatergesellschaft Gersau,Theater Gersau,,Gersau,,Gersau,SZ,CH,www.theatergersau.ch,,x,a,1850-,Comedi <1771>,,,,,
AC_40892,<Theatergruppe Gemischter Chor Gerzensee>,,,Gerzensee,,Gerzensee: Gemischter Chor Gerzensee,BE,CH,x,,Amathea,a,?,,,,,,
AC_40893,<Theatergruppe Männerchor Gerzensee>,,,Gerzensee,,Gerzensee: Männerchor Gerzensee,BE,CH,x,,Amathea,a,?,,,,,,
AC_40894,Altes Kraftwerk,,Theatergruppe,Giswil,,Giswil,OW,CH,x,,x,na,,,,,,,1998
AC_40895,estheater,,,Giswil,,Giswil,OW,CH,x,,x,a,(noch existent?),,,,,,
AC_40896,Theater Giswil,Theatergesellschaft Giswil,,Giswil,,Giswil,OW,CH,www.theater-giswil.ch,,RZV,a,1960?-,,,,,,
AC_40897,Atelier Teatro ATTE,Associazione Ticinese Terza Età,,Giubiasco,,Giubiasco <nicht ZSV>,TI,CH,www.atte.ch,,FFSI,a,2009-,,,,,x,x
AC_40898,Il Palco,Compagnia teatrale „Il palco“,,Giubiasco,,Giubiasco <nicht ZSV>,TI,CH,www.ilpalco.ch,,FFSI,a,2006-,,,,,x,x
AC_40899,Compagnie du Ranc’Art,Rancart,,Givisiez,,Granges-Paccot <nicht ZSV>,FR,CH,http://rancart.ch,,FSSTA,a,1989-,,,,,4 R <Sammelcouvert>,"(1992), 1993, 2010, "
AC_40900,Le Carrousel,,,Gland,,Gland <nicht ZSV>,VD,CH,www.troupecarrousel.com,,FSSTA,a,2009-,,,,,x,x
AC_40901,Glarner Madrigalchor,,,Glarus,,Glarus <nicht ZSV>,GL,CH,www.glmadrigalchor.ch,,x,a,1969-,,,,,10 R <Sammelcouvert>,"(1984), 1988, 2005"
AC_40902,Heimatschutzbühne Glarus,,,Glarus,,Glarus,GL,CH,x,,RVA,na,?,,Heimatschutztheater Glarus,,,,1923-1930er
AC_40903,Heimatschutztheater Glarus,,,Glarus,,Glarus,GL,CH,x,,RVA,na,?,Heimatschutzbühne Glarus,Theater Glarus,,,,1930er-1973
AC_40904,<Theatergruppe Kantonsschule Glarus>,,,Glarus,,Glarus: Kantonsschule Glarus <nicht ZSV>,GL,CH,www.kanti-glarus.ch,,x,a,?,,,,,3 R <Sammelcouvert>,"(1987), 2009, 2010"
AC_40905,Schatzchischte,,,Glarus,,Glarus <nicht ZSV>,GL,CH,x,,x,na,?,,,,,3 R <Sammelcouvert>,"(1979), 1980, (1997)"
AC_40906,Theater Glarus,,,Glarus,,Glarus,GL,CH,www.theater-glarus.ch,,RVA,a,1977?-,"Heimatschutzbühne Glarus, Heimatschutztheater Glarus",,,,,
AC_40907,Szene Glattfelden,,,Glattfelden,,Glattfelden,ZH,CH,www.szene-glattfelden.ch,,x,a,2000-,,,,,,
AC_40908,Art Qu’en Lune,,,Glovelier,,Glovelier <nicht ZSV>,JU,CH,x,,FSSTA,a,?,,,,,2 R <Sammelcouvert>,"(2002), 2007"
AC_40909,City-Bühne,,,Goldach,,Goldach,SG,CH,x,,x,na,?,,,,,,
AC_40910,Theatergruppe Kolping,Theatergruppe KAB,,Goldau,,Goldau,SZ,CH,x,,x,a,(noch existent?),,,,,,
AC_40911,<Theatergruppe Männerchor Goldiwil>,,,Goldiwil,,Goldiwil: Männerchor Goldiwil,BE,CH,x,,x,a,,,,,,,
AC_40912,<Theatergruppe Gesangverein Gondiswil>,,,Gondiswil,,Gondiswil: Gesangverein Gondiswil,BE,CH,www.gesangverein-gondiswil.ch,,Amathea,a,?,,,,,,
AC_40913,Gondiswler Marionetten,Gondiswiler Marionettentheater Verein,,Gondiswil,,Gondiswil,BE,CH,www.gondiswiler-marionetten.ch,,x,a,1978-,,,,,,
AC_40914,Chii da Gordola,,,Gordola,,Gordola <nicht ZSV>,TI,CH,www.chiidagordola.ch,,FFSI,a,?,,,,,3 R <Sammelcouvert>,"((2005), 2008, 2009"
AC_40915,Filodrammatica Caritas,,,Gordola,,Gordola <nicht ZSV>,TI,CH,x,,x,a,1919- (noch existent),,,,,2 R <Sammelcouvert>,"(1993), 2004"
AC_40916,Gruppo Teatro Scuole Medie di Gordola,,,Gordola,,Gordola <nicht ZSV>,TI,CH,x,,FFSI,a,?,,,,,x,x
AC_40917,La Beline,,,Gorgier,,Gorgier <nicht ZSV>,NE,CH,www.labeline.ch,,FSSTA,a,1986-,,,,,1 R <Sammelcouvert>,(2010)-
AC_40918,Freilichtspiel Göschenen,,,Göschenen,,Göschenen,UR,CH,x,,x,a,?,,,,,,
AC_40919,Theaterfreunde Göschenen,,,Göschenen,,Göschenen,UR,CH,x,,x,a,?,,,,,,
AC_40920,Theatergesellschaft Göschenen,,,Göschenen,,Göschenen,UR,CH,x,,x,na,,,,,,,1946
AC_40921,Cabaret Higg-up,,,Gossau SG,,Gossau <nicht ZSV>,SG,CH,www.higg-up.ch,,VOV,a,2008?-,,,,,x,x
AC_40922,<Theatergruppe Männerchor Gossau>,,,Gossau SG,,Gossau SG: Männerchor Gossau,SG,CH,x,,x,na,?,,,,,,1931
AC_40923,Theaterverein Fürstenland,,,Gossau SG,,Gossau SG,SG,CH,www.theaterverein.ch,,VOV,a,1988-,,,,,,
AC_40924,Gossauer Bühne,,,Gossau ZH,,Gossau ZH,ZH,CH,x,,RVA,a,?,,,,,,
AC_40925,Le Ki-pro’quo,Le Ki'Pro-quo,,Grandcour,,Grandcour <nicht ZSV>,VD,CH,x,,FSSTA,a,?,,,,,x,x
AC_40926,Cie Les Joueurs,,,Grandveau,,Grandveau <nicht ZSV>,VD,CH,x,,FSSTA,a,?,,,,,x,x
AC_40927,La Clepsydre,,,Granges-Marnand,,Granges-Marnand <nicht ZSV>,VD,CH,www.laclepsydre.ch,,FSSTA,a,1991-,,,,,3 R <Sammelcouvert>,"(2002), 2011"
AC_40928,Les Vert-Mode,,,Granges-près-Marnand,,Granges-près-Marnand <nicht ZSV>,VD,CH,x,,FSSTA,a,?,,,,,x,x
AC_40929,Theatergruppe Grächen,,,Grächen,,Grächen,VS,CH,www.theatergruppe-graechen.ch,,x,a,1989-,,,,,,
AC_40930,Theatergruppe Improvisorisch,,,Gränichen,,Gränichen <nicht ZSV>,AG,CH,www.improvisorisch.ch,,VAV,a,2007-,,,,,2 R <Sammelcouvert>,"(2012), 2013"
AC_40931,<Theatergruppe Männerchof Grafenried-Hindelbank-Iffwil>,,,Grafenried,,Grafenried: Männerchof Grafenried-Hindelbank-Iffwil,BE,CH,x,,x,a,?,,,,,,
AC_40932,Stiftung Grauholz 91,,,Grauholz,,Grauholz,BE,CH,x,,x,a,?,,,,,,
AC_40933,Die Schatulle Greifensee,,inkl. Schatülleli - das Kindertheater der Schatulle ; inkl. Schiiwerfer - das Jugendtheater der Schatulle,Greifensee,,Greifensee,ZH,CH,www.schatulle.ch,,RVA,a,1969-,,,,,,
AC_40934,Quodlibet,,,Greifensee,,Greifensee,ZH,CH,x,,x,na,?,,,,,,1992
AC_40935,Laiebühni Glögglifels,,,Grellingen,,Grellingen,BL,CH,www.laiebuehni-gloegglifels.ch,,x,a,1977-,,,,,,
AC_40936,Freilichtspiele Grenchen,,,Grenchen,,Grenchen,SO,CH,www.freilichtspiele-grenchen.ch,,x,a,2003?-,,,,,,
AC_40937,<Theatergruppe Jodlerklub Bärgbrünnli>,,,Grenchen,,Grenchen: Jodlerklub Bärgbrünnli,SO,CH,www.jkbl.ch,,x,a,?,,,,,,
AC_40938,Kindertheater BLITZ,,,Grenchen,,Grenchen <nicht ZSV>,SO,CH,www.iris-minder.ch/kindertheater-blitz,,x,a,2000-,,,,,2 R <Sammelcouvert>,(2008)-
AC_40939,Laientheater Grenchen,,,Grenchen,,Grenchen,SO,CH,x,,x,na,?,,Schopfbühne,,,,
AC_40940,<Theatergruppe Musikschule Grenchen>,,,Grenchen,,Grenchen: Musikschule Grenchen,SO,CH,www.grenchen.ch/schule/de/musikschule,,x,a,?,,,,,,
AC_40941,Schopfbühne Grenchen,,,Grenchen,,Grenchen,SO,CH,www.schopfbuehne.ch,,x,a,1992-,Laientheater Grenchen,,,,,
AC_40942,Seniorenbühne Grenchen,,,Grenchen,,Grenchen,SO,CH,www.iris-minder.ch/seniorentheater,,x,a,?,,,,,,
AC_40943,Theaterverein Grengiola,,,Grengiols,,Grengiols,VS,CH,www.theaterverein-grengiola.ch,,x,a,1997?-,,,,,,
AC_40944,P’tit Théâtre de la Fruitière,,,Grens,,Grens <nicht ZSV>,VD,CH,x,,FSSTA,a,?,,,,,2 R <Sammelcouvert>,"(1993), 1996"
AC_40945,Theaterlüüt Greppen,,,Greppen,,Greppen,LU,CH,www.theaterlüüt.ch,,x,a,1998-,,,,,,
AC_40946,Laienspielgruppe Gretzenbach,,,Gretzenbach,,Gretzenbach,SO,CH,x,,RVNWS,a,?,,,,,,
AC_40947,Théâtre du Grime,,,Grimisuat,,Grimisuat <nicht ZSV>,VS,CH,x,,FSSTA,a,?,,,,,1 R <Sammelcouvert>,(2011).
AC_40948,<Theatergruppe Trachtengruppe Grindelwald>,,,Grindelwald,,Grindelwald: Trachtengruppe Grindelwald <nicht ZSV>,BE,CH,x,,x,,?,,,,,2 R <Sammelcouvert>,"(2002), 2012"
AC_40949,Le P’tit Trac,,,Grolley,,Grolley,FR,CH,x,,FSSTA,a,1995-,,,,,x,x
AC_40950,Theatergruppe Grossdietwil,,,Grossdietwil,,Grossdietwil,LU,CH,www.theater-grossdietwil.ch,,x,a,1992-,,,,,,
AC_40951,<Theatergruppe Jodlerklub Grosshöchstetten>,,,Grosshöchstetten,,Grosshöchstetten: Jodlerklub Grosshöchstetten,BE,CH,www.jkgrosshoechstetten.ch,,Amathea,a,?,,,,,,
AC_40952,<Theatergruppe Musikgesellschaft Grosshöchstetten>,,,Grosshöchsteten,,Grosshöchsteten: Musikgesellschaft Grosshöchstetten,BE,CH,x,,Amathea,a,?,,,,,,
AC_40953,Theatergruppe Appenzeller-Vorderland,TAV,,Grub,,Grub,AR,CH,www.tavtheater.ch,,x,a,1986-,,,,,,
AC_40954,Gemischter Chor Grünenmatt,,,Grünenmatt,,Grünenmatt,BE,CH,x,,x,a,?,,,,,,
AC_40955,Grüninger Theatergruppe,Theater Grüningen,,Grüningen,,Grüningen,ZH,CH,www.theater-grueningen.ch,,RVA,a,1989-,,,,,,
AC_40956,Theaterverein Grüsch,,,Grüsch,,Grüsch,GR,CH,x,,BVV,a,?,,,,,,
AC_40957,La Catillon,,,Gruyère (Epagny) ,,Gruyère <nicht ZSV>,FR,CH,x,,FSSTA,a,?,,,,,6 R <Sammelcouvert>,"(1984), 1989, 1993, 2002, 2004, 2014"
AC_40958,<Theatergruppe Männerchor Guggisberg>,,,Guggisberg,,Guggisberg: Männerchor Guggisberg,BE,CH,x,,x,a,?,,,,,,
AC_40959,<Theatergruppe Jodlerklub Aaretal Gümligen>,,,Gümligen,,Gümligen: Jodlerklub Aaretal Gümligen,BE,CH,x,,x,a,?,,,,,,
AC_40960,<Theatergruppe Trachtengruppe Muri-Gümligen>,,,Gümligen,,Gümligen: Trachtengruppe Muri-Gümligen,BE,CH,ww.trachtengruppe-muri-guemligen.ch,,x,a,?,,,,,,
AC_40961,<Theatergruppe Jodlerklub Gunzgen>,,,Gunzgen,,Gunzgen: Jodlerklub Gunzgen <nicht ZSV>,SO,CH,www.jodlerklub-gunzgen.ch,,x,a,?,,,,,5 R <Sammelcouvert>,"(2007), 2011, 2012, 2013, 2014"
AC_40962,Theatergruppe Fryburger Bode,Theatergruppe Fryburgerbode,,Gurmels,,Gurmels,FR,CH,x,,x,a,(noch existent?),,,,,,
AC_40963,Theatergruppe Gurtnellen,,,Gurtnellen,,Gurtnellen,UR,CH,x,,RZV,a,?,,,,,,
AC_40964,<Theatergruppe Männerchor Gurzelen>,,,Gurzelen,,Gurzelen: Männerchor Gurzelen,BE,CH,www.mc-gurzelen.ch,,Amathea,a,?,,,,,,
AC_40965,<Theatergruppe Männerchor Guttannen>,,,Guttannen,,Guttannen: Männerchor Guttannen,BE,CH,x,,Amathea,a,?,,,,,,
AC_40966,Reformierter Kirchenchor Hägendorf-Kappel,,,Hägendorf,,Hägendorf,SO,CH,x,,x,na,?,,,,,,1974-1978
AC_40967,Theatergruppe Hägendorf-Rickenbach,,,Hägendorf,,Hägendorf,SO,CH,www.theater-gruppe.ch,,x,a,1990-,,,,,,
AC_40968,Kirchenchor Hägglingen,,,Hägglingen,,Hägglingen,AG,CH,x,,x,na,?,,,,,,1968
AC_40969,<Theatergruppe Männerchor Hägglingen>,,,Hägglingen,,Hägglingen: Männerchor Hägglingen,AG,CH,x,,x,a,?,,,,,,
AC_40970,Tellspiele Hägglingen,Tellspielverein Hägglingen,,Hägglingen,,Hägglingen,AG,CH,www.tellspiel.ch,,x,a,1951-,,,,,,
AC_40971,Theatergesellschaft Männerchor,Theatergruppe des Männerchors Hagendorn,,Hagendorn,,Hagendorn,ZG,CH,www.maennerchor-hagendorn.ch,,RZV,a,?,,,,,,
AC_40972,Schlossfestspiele Hagenwil ,,,Amriswil (Hagenwil),,Hagenwil: Schlossspiele Hagenwil,TG,CH,www.schlossfestspiele-hagenwil.ch,,x,a,2010-,,,,,,
AC_40973,Theaterverein Haldenstein,,,Haldenstein,,Haldenstein,GR,CH,www.theater-haldenstein.ch,,BVV,a,1984-,,,,,,
AC_40974,Dramatische Sektion TV Hallau,,,Hallau,,Hallau,SH,CH,x,,VOV,na,1921-?,,Theater Hallau,,,,
AC_40975,Schauplatz Hallau,,,Hallau,,Hallau,SH,CH,x,,VOV,a,(noch existent?),,,,,,
AC_40976,Senioren-Theatergruppe Hallau,,,Hallau,,Hallau,SH,CH,x,,x,a,?,,,,,,
AC_40977,Theater Hallau,,,Hallau,,Hallau,SH,CH,www.theater-hallau.ch,,VOV,a,? <urspr. 1921>,Dramatische Sektion TV Hallau,,,,,
AC_40978,Gäuer Spielleute,,,Härkingen,,Härkingen,SO,CH,www.gaeuer-spielleute.ch,,-,a,2001?-,,,,,,
AC_40979,Härkinger Dorfbühne,Dorfbühne Härkingen,,Härkingen,,Härkingen,SO,CH,www.dorfbuehne.ch,,RVNWS,a,?,,,,,,
AC_40980,<Theatergruppe Jodlerklub Alpeglöggli>,,,Hasle LU,,Hasle LU: Jodlerklub Alpeglöggli,LU,CH,x,,x,a,(noch existent?),,,,,,
AC_40981,Theaterverein Hasle,,,Hasle LU,,Hasle LU,LU,CH,www.theaterverein-hasle.ch,,RZV,a,?,,,,,,
AC_40982,<Theatergruppe Trachtengruppe Hasle>,,,Hasle LU,,Hasle LU: Trachtengruppe Hasle,LU,CH,x,,RZV,a,?,,,,,,
AC_40983,<Theatergruppe Gemischtes Jodlerchörli Aemmegruess>,,,Hasle-Rüegsau,,Hasle-Rüegsau: Gemischtes Jodlerchörli Aemmegruess,BE,CH,x,,x,a,?,,,,,,
AC_40984,Theatergruppe ad hoc,,,Hasle-Rüegsau,,Hasle-Rüegsau,BE,CH,x,,x,na,?,,,,,,1960
AC_40985,<Theatergruppe Bergwaldchörli Enggenhütten>,,,Haslen,,Haslen: Bergwaldchörli Enggenhütten <nicht ZSV>,AI,CH,www.bergwaldchoerli.ch,,x,a,?,,,,,2 R <Sammelcouvert>,"(2003), 2005"
AC_40986,Theaterverein Hasliberg,,,Hasliberg Goldern,,Hasliberg Goldern,BE,CH,x,,x,a,?,,,,,,
AC_40987,<Theatergruppe Männerchor Heiligkreuz-Mels>,,,Heiligkreuz-Mels,,Heiligkreuz-Mels: Männerchor Heiligkreuz-Mels,SG,CH,www.mc-heiligkreuz.ch,,x,a,?,,,,,,
AC_40988,Seniorentheater Heimberg,Seniorentheater IG 60 plus,,Heimberg,,Heimberg: Seniorentheater IG 60 plus,BE,CH,www.seniorentheaterheimberg.ch,,x,a,2001-,,,,,,
AC_40989,"Freilicht-Theater ""Alti Sagi""",,,Heimenhausen,,Heimenhausen,BE,CH,x,,x,na,-2015,,,,,,
AC_40990,Posaunenchor Bucholterberg-Kurzenberg,,,Heimenschwand,,Heimenschwand,BE,CH,x,,x,a,?,,,,,,
AC_40991,Theaterbühne Kulturland,,,Heimenschwand,,Heimenschwand,BE,CH,www.kulturlandbuehne.ch,,x,a,?,,,,,,
AC_40992,Gemischter Chor Dürrgraben,,,Heimisbach,,Heimisbach,BE,CH,www.chorheimisbach.ch,,x,a,?,,,,,,
AC_40993,<Theatergruppe Jodlerklub Heimisbach>,,,Heimisbach,,Heimisbach: Jodlerklub Heimisbach,BE,CH,www.jkheimisbach.ch,,x,a,?,,,,,,
AC_40994,<Theatergruppe Trachtengruppe Heimisbach>,,,Heimisbach,,Heimisbach: Trachtengruppe Heimisbach,BE,CH,x,,Amathea,a,?,,,,,,
AC_40995,<Theatergruppe Landjugendgruppe Heimiswil >,<Theatergruppe Landjugi Heimiswil>,,Heimiswil,,Heimiswil: Landjugendgruppe Heimiswil ,BE,CH,www.ljgheimiswil.c,,x,a,?,,,,,,
AC_40996,Theatergruppe Henau,,,Henau,,Henau,SG,CH,www.tg-henau.ch,,VOV,a,1966- bzw. 1970-,,,,,,
AC_40997,Theatergruppe Turnende Vereine Hendschiken,,,Hendschiken,,Hendschiken,AG,CH,x,,x,a,?,,,,,,
AC_40998,Theatergruppe des Musikvereins Herbetswil,,,Herbetswil,,Herbetswil <nicht ZSV>,SO,CH,x,,x,a,?,,,,,2 R <Sammelcouvert>,"(2007), 2016"
AC_40999,Fronleichnamsspiel Hergiswald,,,Hergiswald,,Hergiswald,LU,CH,x,,x,na,2006,,,,,,2006
AC_41000,<Theatergruppe Jungmannschaft Hergiswil>,,,Hergiswil,,Hergiswil: Jungmannschaft Hergiswil,NW,CH,www.jumahergiswil.ch,,x,a,?,,,,,,
AC_41001,"Laienspiel ""D Goldsuecher an Napf""",,,Hergiswil b. Willisau,,Hergiswil b. Willisau,LU,CH,x,,x,a,?,,,,,,
AC_41002,Dramatischer Verein Herisau,,,Herisau,,Herisau,AG,CH,x,,VOV,na,1892-?,,Herisauer Bühne,,,,
AC_41003,Herisauer Bühne,,,Herisau,,Herisau,AR,CH,www.hebue.ch,,VOV,a,?,Dramatischer Verein Herisau,,,,,
AC_41004,"<Theatergruppe Jodlerklub ""Alpeblueme"">",,,Herisau,,"Herisau: Jodlerklub ""Alpeblueme""",AG,CH,x,,x,na,,,,,,,1960
AC_41005,Groupe Théâtrale d’Hermance,Groupe d’Hermance,,Hermance,,Hermance <nicht ZSV>,GE,CH,www.theatre-hermance.ch,,FSSTA,a,1973-,,,,,x,x
AC_41006,Dorfbühne Herznach,,,Herznach,,Herznach,AG,CH,x,,x,a,?,,,,,,
AC_41007,Freizeitverein Herznach,,,Herznach,,Herznach,AG,CH,x,,VAV,na,?,,Theaterverein Staffeleggtal,,,,
AC_41008,Kindertheater Stafikids,,,Herznach,,Herznach <nicht ZSV>,AG,CH,www.theaterverein-staffeleggtal.ch/kindertheater,,x,a,?,,,,,3 R <Sammelcouvert>,"(1998), 2000, 2005"
AC_41009,Theaterverein Staffeleggtal,,,Herznach,,Herznach,AG,CH,www.theaterverein-staffeleggtal.ch,,VAV,a,1990?-,Freizeitverein Herznach,,,,,
AC_41010,Theatergruppe Skorpion Herzogenbuchsee,,,Herzogenbuchsee,,Herzogenbuchsee,BE,CH,x,,Amathea,a,?,,,,,,
AC_41011,Theaterteam Herzogenbuchsee,Theaterteam Buchsi,,Herzogenbuchsee,,Herzogenbuchsee: Theaterteam Buchsi,BE,CH,www.theaterteam-buchsi.ch,,Amathea,a,1977-,,,,,,
AC_41012,<Theatergruppe Jodlerklub Hettiswil>,,,Hettiswil,,Hettiswil: Jodlerklub Hettiswil,BE,CH,www.jodlerklub-hettiswil.ch,,Amathea,a,?,,,,,,
AC_41013,<Theatergruppe Trachtengruppe Hettiswil>,,,Hettiswil,,Hettiswil: Trachtengruppe Hettiswil,BE,CH,x,,Amathea,a,?,,,,,,
AC_41014,<Theatergruppe Trachtengruppe Hildisrieden>,,,Hildisrieden,,Hildisrieden: Trachtengruppe Hildisrieden <nicht ZSV>,LU,CH,www.tg-hildisrieden.com,,x,a,?,,,,,3 R <Sammelcouvert>,"(2003), 2005"
AC_41015,SzeneFreiamt,Szene Freiamt,,Hilfikon,,Hilfikon,AG,CH,x,,VAV,a,?,,,,,,
AC_41016,DorfBühni Himmelried,,,Himmelried,,Himmelried,SO,CH,www.vorhang-auf.ch,,RVNWS,a,?,,,,,,
AC_41017,Züri Oberländer Theaterverein Hinwil,LAWUWA,,Hinwil,,Hinwil,ZH,CH,www.lawua.ch,,RVA,a,1966-,,,,,,
AC_41018,Spot on,,Jugend macht Theater,Hittnau,,Hittnau <nicht ZSV>,ZH,CH,www.spot-on.ch,,x,a,2010-,,,,,3 R <Sammelcouvert>,"(2011), 2015"
AC_41019,Theatergesellschaft Hitzkirch Rabenbühne,,,Hitzkirch,,Hitzkirch,LU,CH,www.rabenbühne.ch,,RZV,a,2010-,,,,,,
AC_41020,theater brauichessu hochdorf,Theatergruppe Brauichessu,,Hochdorf,,Hochdorf,LU,CH,www.brauichessu.ch,,RZV,a,?,Theatergruppe Brauichessu,,,,,
AC_41021,Theatergruppe Hochwald,,,Hochwald,,Hochwald,SO,CH,www.theaterhochwald.ch,,RVNWS,a,1995-,,,,,,
AC_41022,Theatergruppe Hofstetten,,,Hofstetten b. Brienz,,Hofstetten b. Brienz,BE,CH,x,,x,a,?,,,,,,
AC_41023,Theatergruppe des Seminars Hofwil,,,Hofwil,,Hofwil <nicht ZSV>,BE,CH,www.gymhofwil.ch,,x,a,,,,,,1 C,(1982)-
AC_41024,Theatergruppe Hohentannen,,,Hohentannen,,Hohentannen,TG,CH,x,,x,a,?,,,,,,
AC_41025,Rägeboge-Bühni Baselbiet,,,Hölstein,,Hölstein,BL,CH,x,,RVNWS,a,?,,,,,,
AC_41026,Gemischter Chor Holderbank,,,Holderbank,,Holderbank,SO,CH,x,,x,a,?,,,,,,
AC_41027,Theatergruppe Holderbank,,,Holderbank SO,,Holderbank SO,SO,CH,,,RVNWS,a,,,,,,,
AC_41028,Operettenbühne Hombrechtikon,Operetten-Verein Zürcher Oberland,,Hombrechtikon,,Hombrechtikon,ZH,CH,www.operette-hombrechtikon.ch,,RVA,a,1994?-,Operettenverein Zürcher Oberlang und Umgebung,,,,,
AC_41029,Theatergruppe Amaryllis,,,Hombrechtikon,,Hombrechtikon,ZH,CH,www.theater-amaryllis.ch,,x,a,1989-,,,,,,
AC_41030,Theatergruppe Niklausbühne,,,Hombrechtikon,,Hombrechtikon,ZH,CH,?,,x,a,?,,,,,,
AC_41031,Theatergruppe Homburg,,,Homburg,,Homburg,TG,CH,x,,x,a,?,,,,,,
AC_41032,Dramatischer Verein Horgen,DVH,,Horgen,,Horgen,ZH,CH,www.dvh.ch,,RVA,a,1898-,,,,,,
AC_41033,T-nünzg,Theater T-nünzg,,Horgen,,Horgen,ZH,CH,www.t-nuenzg.ch,,RVA,a,1990-,,,,,,
AC_41034,Stäubli-Theatergruppe,,,Horgen,,Horgen,ZH,CH,x,,x,na,?,,,,,,1983-1994
AC_41035,Zürcher Liebhaberspielgruppe,,,Horgen,,Horgen,ZH,CH,x,,x,na,?,,,,,,1956
AC_41036,<Theatergruppe Katholische Jungmannschaft>,,,Horw,,Horw: Katholische Jungmannschaft <nicht ZSV>,LU,CH,x,,x,na,?,,,,,8 R <Sammelcouvert>,(1947)-(1957)
AC_41037,Seniorenbühne Horw,,,Horw,,Horw,LU,CH,x,,x,a,?,,,,,,
AC_41038,Theatergesellschaft Horw,TGH,,Horw,,Horw (Jugendtheatergruppe Theatergesellschaft Separatablage),LU,CH,www.tgh.ch,,RZV,a,?,,,,,,
AC_41039,Theater Zum,,,Horw,,Horw: Zwischenbühne,LU,CH,x,,x,na,?,,,,,,
AC_41040,Hottwiler Theaterleute,,,Hottwil,,Hottwil,AG,CH,x,,VAV,na,?,,Spielleute Hottwil,,,,
AC_41041,Spielleute Hottwil,Theater Hottwil,,Hottwil,,Hottwil,AG,CH,www.theater-hottwil.ch,,VAV,a,1894?-,Hottwiler Theaterleute,,,,,
AC_41042,Theatergruppe Hünenberg,,,Hünenberg,,Hünenberg,ZG,CH,www.theater-huenenberg.ch,,RZV,a,1980?-,,,,,,
