Bemerkungen,Drucker,Grafiker,Masse,Plakatart,RepertorienID,Signatur,Technik,tempID,Verso
,,,A3 42 x 29.7 cm,Stückplakat,120012011050401,PL 038.439,Buchdruck,2646,x
,,,A3 42 x 29.7 cm,Stückplakat,120012011052101,PL 038.440,Buchdruck,2647,x
,,,A3 42 x 29.7 cm,Stückplakat,120012011040101,PL 038.441,Buchdruck,2648,x
,,,A3 42 x 29.7 cm,Stückplakat,120012011030901,PL 038.442,Buchdruck,2649,x
,,,A3 42 x 29.7 cm,Stückplakat,120012011020301,PL 038.443,Buchdruck,2650,x
,,,A3 42 x 29.7 cm,Stückplakat,120012011012601,PL 038.445,Buchdruck,2651,x
,,,A3 42 x 29.7 cm,Stückplakat,120012010121401,PL 038.446,Buchdruck,2652,x
,,,A3 42 x 29.7 cm,Stückplakat,120012010111001,PL 038.447,Buchdruck,2653,x
,,,A3 42 x 29.7 cm,Stückplakat,120012010100502,PL 038.448,Buchdruck,2654,x
,,,A3 42 x 29.7 cm,Stückplakat,120012010090401,PL 038.449,Buchdruck,2655,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,100022011060901,PL 034.102,Buchdruck,2656,x
,,Bonjour/ Stephan Bündi,F4 Weltformat 128 x 89.5 cm,Stückplakat,250012012042001,PL 034.119,Siebdruck,2657,x
,Uldry,Bonjour/ Stephan Bundi,F4 Weltformat 128 x 89.5 cm,Stückplakat,250012012031701,PL 034.120,Siebdruck,2658,x
,Uldry,Bonjour/ Stephan Bundi,F4 Weltformat 128 x 89.5 cm,Stückplakat,250012012030201,PL 034.121,Siebdruck,2659,x
,Uldry,Bonjour/ Stephan Bundi,F4 Weltformat 128 x 89.5 cm,Stückplakat,250012012012101,PL 034.122,Siebdruck,2660,x
,Uldry,Bonjour/ Stephan Bundi,F4 Weltformat 128 x 89.5 cm,Stückplakat,250012011121601,PL 034.123,Siebdruck,2661,x
,Uldry,Bonjour/ Stephan Bundi,F4 Weltformat 128 x 89.5 cm,Stückplakat,250012011112601,PL 034.124,Siebdruck,2662,x
,Uldry,Bonjour/ Stephan Bundi,F4 Weltformat 128 x 89.5 cm,Stückplakat,250012011102801,PL 034.125,Siebdruck,2663,x
,Uldry,"Bonjour/ Stephan Bundi, Edouard Myhryde",F4 Weltformat 128 x 89.5 cm,Stückplakat,250012011102701,PL 034.126,,2664,x
,Uldry,Bonjour/ Stephan Bundi,Gespräche mit Astronauten,Stückplakat,250012011091501,PL 034.127,Siebdruck,2665,x
,Uldry,Bonjour/ Stephan Bundi,F4 Weltformat 128 x 89.5 cm,Stückplakat,250012011091001,PL 034.128,Siebdruck,2666,x
,Uldry,Bonjour/ Stephan Bundi,F4 Weltformat 128 x 89.5 cm,Stückplakat,250012011090301,PL 034.129,Siebdruck,2667,x
Doppel vorhanden,Uldry,ADN Wener Jeker / Photo: Mario del Curto,F4 Weltformat 128 x 89.5 cm,Stückplakat,100022011110201,PL 034.130,Siebdruck,2668,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,100032011110201,PL 034.131,Digitaldruck,2669,x
Doppel vorhanden,Uldry,ADN Werner Jeker / Photo: Mario del Curto,F4 Weltformat 128 x 89.5 cm,Stückplakat,100022011111501,PL 034.132,Siebdruck,2670,x
Doppel vorhanden,Uldry,ADN Werner Jeker / Photo: Mario del Curto,F4 Weltformat 128 x 89.5 cm,Stückplakat,100022011120701,PL 034.133,Siebdruck,2671,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,100032011120801,PL 034.134,Digitaldruck,2672,x
Doppel vorhanden,Uldry,Image Plonk & Replonk,F4 Weltformat 128 x 89.5 cm,Stückplakat,100012011122601,PL 034.135,Siebdruck,2673,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,100032012011701,PL 034.136,Digitaldruck,2674,x
Doppel vorhanden,Uldry,Image Plonk & Replonk,F4 Weltformat 128 x 89.5 cm,Stückplakat,100012012021901,PL 034.137,Siebdruck,2675,x
Doppel vorhanden,Uldry,ADN Werner Jeker / Photo: Mario del Curto,F4 Weltformat 128 x 89.5 cm,Stückplakat,100022012021401,PL 034.138,Siebdruck,2676,x
Doppel vorhanden,Uldry,Image Plonk & Replonk,F4 Weltformat 128 x 89.5 cm,Stückplakat,100012012032301,PL 034.139,Siebdruck,2677,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,100032012021601,PL 034.140,Digitaldruck,2678,x
Doppel vorhanden,Uldry,ADN Werner Jeker / Photo: Mario del Curto,F4 Weltformat 128 x 89.5 cm,Stückplakat,100022012031901,PL 034.142,Siebdruck,2679,x
,Uldry,Stephan Bundi / Bonjour,F4 Weltformat 128 x 89.5 cm,Stückplakat,250012011121601,PL 034.145,Siebdruck,2680,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012012061301,PL 034.147,Siebdruck,2681,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012012050901,PL 034.148,Siebdruck,2682,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012012050901,PL 034.149,Siebdruck,2683,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012012041701,PL 034.150,Siebdruck,2684,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012012061301,PL 034.151,Siebdruck,2685,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012012012201,PL 034.152,Siebdruck,2686,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012011121801,PL 034.153,Siebdruck,2687,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012012032901,PL 034.154,Siebdruck,2688,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012012032901,PL 034.155,Siebdruck,2689,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012012022401,PL 034.156,Siebdruck,2690,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012012022401,PL 034.157,Siebdruck,2691,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012012020401,PL 034.158,Siebdruck,2692,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012012012201,PL 034.159,Siebdruck,2693,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012012012701,PL 034.160,Siebdruck,2694,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012011111601,PL 034.161,Digitaldruck,2695,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012011111601,PL 034.162,Digitaldruck,2696,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012011120901,PL 034.163,Digitaldruck,2697,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012011121801,PL 034.164,Siebdruck,2698,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012011101101,PL 034.165,Buchdruck,2699,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012011101101,PL 034.167,Siebdruck,2700,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012011090701,PL 034.166,Siebdruck,2701,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012011102001,PL 034.168,Digitaldruck,2702,x
,,Maarten vandeen Abeele,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012011102701,PL 034.169,Digitaldruck,2703,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012011090701,PL 034.171,Digitaldruck,2704,x
,,Jean-Marc Humm / Augustin Rebetez,F4 Weltformat 128 x 89.5 cm,Stückplakat,120042012041901,PL 034.172,Siebdruck,2705,x
,,Jean-Marc Humm / Augustin Rebetez,F4 Weltformat 128 x 89.5 cm,Stückplakat,120042012051601,PL 034.173,Siebdruck,2706,x
,,Jean-Marc Humm / Augustin Rebetez,F4 Weltformat 128 x 89.5 cm,Stückplakat,120042011100301,PL 034.176,Digitaldruck,2707,x
,,Jean-Marc Humm / Augustin Rebetez,F4 Weltformat 128 x 89.5 cm,Stückplakat,120042011110701,PL 034.177,Digitaldruck,2708,x
WA vom 16.5.2011,,Jean-Marc Humm / Augustin Rebetez,F4 Weltformat 128 x 89.5 cm,Stückplakat,120042011051601,PL 034.178,Digitaldruck,2709,x
,,Jean-Marc Humm / Augustin Rebetez,F4 Weltformat 128 x 89.5 cm,Stückplakat,120042012011601,PL 034.179,Digitaldruck,2710,x
,,Jean-Marc Humm / Augustin Rebetez,F4 Weltformat 128 x 89.5 cm,Stückplakat,120042012030501,PL 034.180,Digitaldruck,2711,x
,,Anne & Patrick Poirier,F4 Weltformat 128 x 89.5 cm,Stückplakat,100022012100501,PL 034.185,Siebdruck,2712,x
,"Schwabe AG, Muttenz",Ismael Lorenzo,F4 Weltformat 128 x 89.5 cm,Stückplakat,400032011093003,PL 034.189,Siebdruck,2713,x
,"Schwabe AG, Muttenz",Ismael Lorenzo,F4 Weltformat 128 x 89.5 cm,Stückplakat,400032012042001,PL 034.191,Digitaldruck,2714,x
,Creaplot,"Helen Bartenschlager, Grafik Theater Basel",F4 Weltformat 128 x 89.5 cm,Stückplakat,400032011112501,PL 034.193,Digitaldruck,2715,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,400032012021601,PL 034.195,Digitaldruck,2716,x
,creaplot,T&T Fotografie Tanja Dorendorf,F4 Weltformat 128 x 89.5 cm,Stückplakat,400032011102201,PL 034.197,Digitaldruck,2717,x
,"Schwabe AG, Muttenz",Otto M. van Schrieck „Stilleben mit Insekten und Amphibien“,F4 Weltformat 128 x 89.5 cm,Stückplakat,400032012051301,PL 034.198,Digitaldruck,2718,x
,Uldry,Werner Jeker / Mario del Curto,F4 Weltformat 128 x 89.5 cm,Stückplakat,100022012052901,PL 034.201,Siebdruck,2719,x
,,velvet.ch,F4 Weltformat 128 x 89.5 cm,Stückplakat,800022011102201,PL 034.203,Siebdruck,2720,x
,,velvet.ch,F4 Weltformat 128 x 89.5 cm,Stückplakat,800022011093001,PL 034.204,Siebdruck,2721,x
,,velvet.ch,F4 Weltformat 128 x 89.5 cm,Stückplakat,800022012050501,PL 034.205,Siebdruck,2722,x
,,velvet.ch,F4 Weltformat 128 x 89.5 cm,Stückplakat,800022012020401,PL 034.206,Siebdruck,2723,x
,,velvet.ch,F4 Weltformat 128 x 89.5 cm,Stückplakat,800022012033101,PL 034.207,Siebdruck,2724,x
,,velvet.ch,F4 Weltformat 128 x 89.5 cm,Stückplakat,800022012030802,PL 034.208,Siebdruck,2725,x
,,velvet.ch,F4 Weltformat 128 x 89.5 cm,Stückplakat,800022012011401,PL 034.209,Siebdruck,2726,x
,,velvet.ch,F4 Weltformat 128 x 89.5 cm,Stückplakat,800022011120901,PL 034.210,Siebdruck,2727,x
,,velvet.ch,F4 Weltformat 128 x 89.5 cm,Stückplakat,800022011091501,PL 034.211,Siebdruck,2728,x
,,Anne et patrik Porier,F4 Weltformat 128 x 89.5 cm,Stückplakat,100012012122301,PL 034.212,Siebdruck,2729,x
,Uldry,Werner Jeker / Mario del Curto,F4 Weltformat 128 x 89.5 cm,Stückplakat,100022012052901,PL 034.215,Siebdruck,2730,x
,Uldry,Werner Jeker / Mario del Curto,F4 Weltformat 128 x 89.5 cm,Stückplakat,100022012011701,PL 034.216,Siebdruck,2731,x
,Uldry,Werner Jeker / Mario del Curto,F4 Weltformat 128 x 89.5 cm,Stückplakat,100022011092001,PL 034.217,Siebdruck,2732,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,100032012110601,PL 034.222,Siebdruck,2733,x
,Uldry,Werner Jeker / Mario del Curto,F4 Weltformat 128 x 89.5 cm,Stückplakat,100022012111401,PL 034.224,Siebdruck,2734,x
,,Tom Tirabusco,F4 Weltformat 128 x 89.5 cm,Stückplakat,100012013012501,PL 034.225,Siebdruck,2735,x
,,Vincent Arbelet,F4 Weltformat 128 x 89.5 cm,Stückplakat,100032013030501,PL 034.226,Siebdruck,2736,x
,,"Ludovic Balland, Typograhy Cabinet",F4 Weltformat 128 x 89.5 cm,Stückplakat,400032012092102,PL 034.227,Digitaldruck,2737,x
,,velvet.ch,F4 Weltformat 128 x 89.5 cm,Stückplakat,800022013031401,PL 034.228,Offset,2738,x
,Uldry,Werner Jeker / Mario del Curto,F4 Weltformat 128 x 89.5 cm,Stückplakat,100022013031501,PL 034.229,Siebdruck,2739,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,100032013031901,PL 034.231,Digitaldruck,2740,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012012091101,PL 033.128,Digitaldruck,2741,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012012091001,PL 033.129,Digitaldruck,2742,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012012121201,PL 033.130,Digitaldruck,2743,x
"Nur Sujet, ohne Detailinfos",,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012012110701,PL 033.131,Digitaldruck,2744,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012012110701,PL 033.132,Digitaldruck,2745,x
"Nur Sujet, ohne Detailinfos",,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012013012801,PL 033.134,Digitaldruck,2746,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012013012801,PL 033.148,Digitaldruck,2747,x
Ohne Sujet,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012012091101,PL 033.136,Digitaldruck,2748,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012013030901,PL 033.137,Digitaldruck,2749,x
"Nur Sujet, ohne Detailinfos",,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012013061301,PL 033.139,Digitaldruck,2750,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012013061301,PL 033.149,Digitaldruck,2751,x
"Nur Sujet, ohne Detailinfos",,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012013030901,PL 033.141,Digitaldruck,2752,x
Ohne Sujet,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012013030901,PL 033.151,Digitaldruck,2753,x
"Nur Sujet, ohne Detailinfos",,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012013042001,PL 033.142,Digitaldruck,2754,x
Ohne Sujet,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012013042001,PL 033.144,Digitaldruck,2755,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012012100201,PL 033.145,Digitaldruck,2756,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012013051101,PL 033.146,Digitaldruck,2757,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012012101101,PL 033.147,Digitaldruck,2758,x
Ohne Sujet,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012012091001,PL 033.150,Digitaldruck,2759,x
Ohne Sujet,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012012110701,PL 033.152,Digitaldruck,2760,x
Ohne Sujet,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120012012121201,PL 033.153,Digitaldruck,2761,x
,Uldry,ADN Jeker / Mario del Curto,F4 Weltformat 128 x 89.5 cm,Stückplakat,100022012092801,PL 033.155,Siebdruck,2762,x
,Uldry,ADN Jeker / Mario del Curto,F4 Weltformat 128 x 89.5 cm,Stückplakat,100022012111401,PL 033.156,Siebdruck,2763,x
,Uldry,ADN Werner Jeker / Mario del Curto,F4 Weltformat 128 x 89.5 cm,Stückplakat,100022013031501,PL 033.158,Siebdruck,2764,x
,Uldry,ADN Werner Jeker / Mario del Curto,F4 Weltformat 128 x 89.5 cm,Stückplakat,100022013041601,PL 033.159,Siebdruck,2765,x
,,velvet.ch,F4 Weltformat 128 x 89.5 cm,Stückplakat,800022012091301,PL 033.161,Digitaldruck,2766,x
,,velvet.ch,F4 Weltformat 128 x 89.5 cm,Stückplakat,800022012102701,PL 033.173,Digitaldruck,2767,x
,,velvet.ch,F4 Weltformat 128 x 89.5 cm,Stückplakat,800022012121501,PL 033.174,Digitaldruck,2768,x
,,velvet.ch,F4 Weltformat 128 x 89.5 cm,Stückplakat,800022013041201,PL 033.175,Digitaldruck,2769,x
,,velvet.ch,F4 Weltformat 128 x 89.5 cm,Stückplakat,800022013011701,PL 033.176,Digitaldruck,2770,x
,,velvet.ch,F4 Weltformat 128 x 89.5 cm,Stückplakat,800022013011701,PL 033.177,Digitaldruck,2771,x
,,velvet.ch,F4 Weltformat 128 x 89.5 cm,Stückplakat,800022013031401,PL 033.178,Digitaldruck,2772,x
,,velvet.ch,F4 Weltformat 128 x 89.5 cm,Stückplakat,800022013050801,PL 033.179,Digitaldruck,2773,x
,,velvet.ch,F4 Weltformat 128 x 89.5 cm,Stückplakat,800022013050801,PL 033.180,Digitaldruck,2774,x
,,velvet.ch,F4 Weltformat 128 x 89.5 cm,Stückplakat,800022013022201,PL 033.181,Digitaldruck,2775,x
,,velvet.ch,F4 Weltformat 128 x 89.5 cm,Stückplakat,800022013011101,PL 033.182,Digitaldruck,2776,x
,,velvet.ch,F4 Weltformat 128 x 89.5 cm,Stückplakat,800022013031401,PL 033.183,Digitaldruck,2777,x
,,velvet.ch,F4 Weltformat 128 x 89.5 cm,Stückplakat,800022013022201,PL 033.187,Digitaldruck,2778,x
,,velvet.ch,F4 Weltformat 128 x 89.5 cm,Stückplakat,800022013022201,PL 033.188,Digitaldruck,2779,x
,,"Jean-Marc Humm, Augustin Rebetez",F4 Weltformat 128 x 89.5 cm,Stückplakat,120042012091001,PL 033.207,Digitaldruck,2780,x
,,"Jean-Marc Humm, Augustin Rebetez",F4 Weltformat 128 x 89.5 cm,Stückplakat,120042012101501,PL 033.208,Digitaldruck,2781,x
,,"Jean-Marc Humm, Augustin Rebetez",F4 Weltformat 128 x 89.5 cm,Stückplakat,120042012110701,PL 033.209,Digitaldruck,2782,x
,,"Jean-Marc Humm, Augustin Rebetez",F4 Weltformat 128 x 89.5 cm,Stückplakat,120042012120301,PL 033.210,Digitaldruck,2783,x
,,"Jean-Marc Humm, Augustin Rebetez",F4 Weltformat 128 x 89.5 cm,Stückplakat,120042013011401,PL 033.211,Digitaldruck,2784,x
,,"Jean-Marc Humm, Augustin Rebetez",F4 Weltformat 128 x 89.5 cm,Stückplakat,120042013021801,PL 033.212,Digitaldruck,2785,x
,,"Jean-Marc Humm, Augustin Rebetez",F4 Weltformat 128 x 89.5 cm,Stückplakat,120042013040801,PL 033.213,Digitaldruck,2786,x
,,"Jean-Marc Humm, Augustin Rebetez",F4 Weltformat 128 x 89.5 cm,Stückplakat,120042013050601,PL 033.214,Digitaldruck,2787,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,800012013042701,PL 033.215,Digitaldruck,2788,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,800012013052601,PL 033.216,Digitaldruck,2789,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,800012012092301,PL 033.217,Digitaldruck,2790,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,800012012120901,PL 033.218,Digitaldruck,2791,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,800012013020301,PL 033.219,Digitaldruck,2792,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,100032013041601,PL 033.220,Digitaldruck,2793,x
,Uldry,ADN Werner Jeker / Mario del Curto,F4 Weltformat 128 x 89.5 cm,Stückplakat,100022013041601,PL 033.221,Siebdruck,2794,x
,,Ludovic Balland / Tino Soriano,F4 Weltformat 128 x 89.5 cm,Stückplakat,400032013041201,PL 033.222,Digitaldruck,2795,x
,,Ismael Lorenzo,F4 Weltformat 128 x 89.5 cm,Stückplakat,400032013011201,PL 033.223,Siebdruck,2796,x
,,Ludovic Balland,F4 Weltformat 128 x 89.5 cm,Stückplakat,400032012110901,PL 033.229,Siebdruck,2797,x
,,Ismael Lorenzo,F4 Weltformat 128 x 89.5 cm,Stückplakat,400032012092801,PL 033.230,Siebdruck,2798,x
,,Ismael Lorenzo,F4 Weltformat 128 x 89.5 cm,Stückplakat,400032013031501,PL 033.231,Siebdruck,2799,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,250012013081101,PL 034.234,Siebdruck,2800,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,250012013091201,PL 034.235,Siebdruck,2801,x
,,Stephan Bundi,F4 Weltformat 128 x 89.5 cm,Stückplakat,250012013102701,PL 034.236,Siebdruck,2802,x
,,Stephan Bundi,F4 Weltformat 128 x 89.5 cm,Stückplakat,250012013121901,PL 034.237,Siebdruck,2803,x
,,Stephan Bundi,F4 Weltformat 128 x 89.5 cm,Stückplakat,250012014011701,PL 034.238,Siebdruck,2804,x
Doublette vorhanden,,Stephan Bundi,F4 Weltformat 128 x 89.5 cm,Stückplakat,250012014022201,PL 034.239,Siebdruck,2805,x
,,Stephan Bundi,F4 Weltformat 128 x 89.5 cm,Stückplakat,250012014022801,PL 034.240,Siebdruck,2806,x
,,Stephan Bundi,F4 Weltformat 128 x 89.5 cm,Stückplakat,250012014041101,PL 034.241,Siebdruck,2807,x
,,Stephan Bundi,F4 Weltformat 128 x 89.5 cm,Stückplakat,250012014042701,PL 034.242,Siebdruck,2808,x
,,Atelier Bundi AG / Christian Glaus,F4 Weltformat 128 x 89.5 cm,Stückplakat,250012014051601,PL 034.243,Siebdruck,2809,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,250012014060901,PL 034.244,Siebdruck,2810,x
Doublette vorhanden,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,800012014092101,PL 034.248,Digitaldruck,2811,x
Festspiele Zürich; Doublette vorhanden,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,800012014062201,PL 034.252,Digitaldruck,2812,x
,Setaprint,Cornelis de Buck / Miriam Kerchenbaum (Zeichnung),F4 Weltformat 128 x 89.5 cm,Stückplakat,120052014061301,PL 034.254,Offset,2813,x
,Setaprint,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120052014060301,PL 034.255,Offset,2814,x
,Setaprint,Cornelis de Buck / Miriam Kerchenbaum (Zeichnung),F4 Weltformat 128 x 89.5 cm,Stückplakat,120052014051301,PL 034.256,Offset,2815,x
,Setaprint,Cornelis de Buck / Miriam Kerchenbaum (Zeichnung),F4 Weltformat 128 x 89.5 cm,Stückplakat,120052014050201,PL 034.257,Offset,2816,x
,Setaprint,Cornelis de Buck / Miriam Kerchenbaum (Zeichnung),F4 Weltformat 128 x 89.5 cm,Stückplakat,120052014031801,PL 034.259,Offset,2817,x
,Setaprint,Cornelis de Buck / Miriam Kerchenbaum (Zeichnung),F4 Weltformat 128 x 89.5 cm,Stückplakat,120052014040301,PL 034.258,Offset,2818,x
,Setaprint,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120052014022801,PL 034.260,Offset,2819,x
,Setaprint,Cornelis de Buck / Miriam Kerchenbaum (Zeichnung),F4 Weltformat 128 x 89.5 cm,Stückplakat,120052014012801,PL 034.261,Offset,2820,x
,Setaprint,Cornelis de Buck / Miriam Kerchenbaum (Zeichnung),F4 Weltformat 128 x 89.5 cm,Stückplakat,120052013110501,PL 034.263,Offset,2821,x
,Setaprint,Cornelis de Buck / Miriam Kerchenbaum (Zeichnung),F4 Weltformat 128 x 89.5 cm,Stückplakat,120052013100801,PL 034.264,Offset,2822,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,120052013091701,PL 034.265,,2823,x
,,"Murielle Bender, formdusche",F4 Weltformat 128 x 89.5 cm,Stückplakat,300012014060801,PL 033.232,,2824,x
,,"Murielle Bender, formdusche",F4 Weltformat 128 x 89.5 cm,Stückplakat,300012014042901,PL 033.233,,2825,x
,,Philipp Zinniker (Foto),F4 Weltformat 128 x 89.5 cm,Stückplakat,300012014042601,PL 033.234,,2826,x
,,"Murielle Bender, formdusche",F4 Weltformat 128 x 89.5 cm,Stückplakat,300012014041901,PL 033.235,,2827,x
,,"Murielle Bender, formdusche",F4 Weltformat 128 x 89.5 cm,Stückplakat,300012014040401,PL 033.236,,2828,x
,,"Murielle Bender, formdusche",F4 Weltformat 128 x 89.5 cm,Stückplakat,300012014032901,PL 033.237,,2829,x
,,"Murielle Bender, formdusche",F4 Weltformat 128 x 89.5 cm,Stückplakat,300012014030901,PL 033.239,,2830,x
,,"Murielle Bender, formdusche",F4 Weltformat 128 x 89.5 cm,Stückplakat,300012014020701,PL 033.241,,2831,x
,,"Murielle Bender, formdusche",F4 Weltformat 128 x 89.5 cm,Stückplakat,300012014012501,PL 033.242,,2832,x
,,Philipp Zinniker (Foto),F4 Weltformat 128 x 89.5 cm,Stückplakat,300012014011701,PL 033.243,,2833,x
,,"Murielle Bender, formdusche",F4 Weltformat 128 x 89.5 cm,Stückplakat,300012013120101,PL 033.244,,2834,x
,,"Murielle Bender, formdusche",F4 Weltformat 128 x 89.5 cm,Stückplakat,300012013111701,PL 033.245,,2835,x
,,"Murielle Bender, formdusche",F4 Weltformat 128 x 89.5 cm,Stückplakat,300012013110801,PL 033.246,,2836,x
,,Kalle Kuikkaniemi (Foto),F4 Weltformat 128 x 89.5 cm,Stückplakat,300012013101901,PL 033.247,,2837,x
,,"Murielle Bender, formdusche",F4 Weltformat 128 x 89.5 cm,Stückplakat,300012013101301,PL 033.248,,2838,x
,,"Murielle Bender, formdusche",F4 Weltformat 128 x 89.5 cm,Stückplakat,300012013101201,PL 033.249,,2839,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,300012013090501,PL 033.250,,2840,x
Doublette vorhanden,Uldry,"ADN, Werner Jeker / Mario del Curto",F4 Weltformat 128 x 89.5 cm,Stückplakat,100022013091001,PL 033.253,Siebdruck,2841,x
Doublette vorhanden,Uldry,Werner Jeker / Mario del Curto,F4 Weltformat 128 x 89.5 cm,Stückplakat,100022013110501,PL 033.254,Siebdruck,2842,x
Doublette vorhanden,Uldry,Werner Jeker / Mario del Curto,F4 Weltformat 128 x 89.5 cm,Stückplakat,100022014012101,PL 033.255,Siebdruck,2843,x
,,Adrien Mondot,F4 Weltformat 128 x 89.5 cm,Stückplakat,100022014021201,PL 033.256,,2844,x
,,Théâtre Vidy-Lausanne,F4 Weltformat 128 x 89.5 cm,Stückplakat,100022014031801,PL 033.257,,2845,x
,,,F4 Weltformat 128 x 89.5 cm,Stückplakat,100022014052001,PL 033.258,,2846,x
