ID_NR_Corporate_Body,Name_Corporate_Body,Name_Corporate_Body_Alias,Attribute_Byline_Description,Kuenstler,Ort,Geodaten,Ablageort_STS,Kanton,Land,Webadresse,Adresse,Verband,Rep,Status,Eckdaten_nicht_STS,fruehere_Namen,spaetere_Namen,Dokumente_VP_V,Dokumente_VP_G,Dokumente_PA_V,Dokumente_PA_G
AC_22090,Jetzt und Co.,jetzt&co. Theaterproduktion Zürich,,"Fischer, Petra ; Beeler, Enrico u.a.",Zürich,,Zürich,ZH,CH,www.jetztundco.ch,,x,,a,(noch existent?),,,,,1 C,(2008)-(2008)
AC_22091,Jetzt-Schritte-Ton,,,"Bader, Muriel ; Fehr, Jürg u.a.",Zürich,,Züric,ZH,CH,x,,x,,na,1984-?,,,,,1 C,(1985)-(1985)
AC_22092,Jim Knopf & Co. ,,,"Jenny, Christian ; Schneider, Jörg u.a.",Zürich,,Zürich,ZH,CH,x,,x,,na,?,,,,,1 C,(2000)-(2003)
AC_22093,Jo-Jo-Drama-Theaterproduktion,,,"Prusa, Alexander ; Straub, Rudolph",Zürich,,Zürich: Yoyo-Production,ZH,CH,x,,x,,na,1985-1985,, Jo-Jo-Production,,,x,x
AC_22094,Jo-Jo-Production,,,"Prusa, Alexander ; Straub, Rudolph",Zürich,,Zürich: Yoyo-Production,ZH,CH,x,,x,,na,1986-1989,Jo-Jo-Drama-Theaterproduktion,Yoyo Production,,,x,x
AC_22095,JOKO ,,,"Jost, Karin ; Kopp, Regula J.",Zürich,,Zürich,ZH,CH,x,,x,,na,1995-2000,,,,,x,x
AC_22096,Jungbrunnen Theater Zürich,Theater der Jungbrunnen,,"Ertini, Enzo",Zürich,,Zürich: Theater der Jungbrunnen,ZH,CH,www.jungbrunnen-theater.ch,,x,,a,1957-,,,,,1 C,"(1962), 1972-1982, 1986-1988, 1993, 1999, 2005-2006, 2012-(2013)"
AC_22097,Junges Theater Zürich,KJTZ; kitz,,"Rellstab, Felix ; König, Henrique ; Diaz, Marcelo u.a.",Zürich,,Zürich <späteres siehe: Theater an der Sihl>,ZH,CH,x,,x,,na,1985-2000,"Kinder- und Jugendtheater Zürich, KITZ - Junges Theater Zürich",,,,1 S,1985-2000
AC_22098,K.Ä.laboration,,,"Knuchel, Natalia ; Ächter, Angelika",Zürich,,Zürich,ZH,CH,x,,x,,a,?,,,,,x,x
AC_22099,Karl ein Karl,,,"Frey, Peter K. ; Seigner, Michel ; Zimmerlin, Alfred",Zürich,,Zürich,ZH,CH,www.karleinkarl.ch,,x,,a,1985 <Erstes Projekt>-,,,,,1 C,"(2008)-2009, (2014)"
AC_22100,Karl's Kühne Gassenschau,,,"Weilenmann, Paul ; Heller, Markus ; Graf, Ernesto ; Maag, Brigitt",Zürich,,Zürich,ZH,CH,www.karlskuehnegassenschau.ch,,KTV,,a,1984-,,,,,2 S,(1985)-
AC_22101,Kabarett Die2,,,"Fischer, Charlie ; Pfisterer, Jean-Luc",Zürich,,Zürich,ZH,CH,x,,KTV,,na,?,,Sweet & Sauer,,,x,x
AC_22102,Kabarett Götterspass,,,"Frey, Patrick ; Schlatter, Beat ; Benz, Anja ; Steiger, Urs „ Esposito, Enzo",Zürich,,Kabarett: Zürich,ZH,CH,x,,x,,na,1983-?,,,,,1 C,(1985)-(2000)
AC_22103,Kammerspiele Zürich,Zürcher Kammerspiele,,"Aberer, Eugen ; Bucher Raimund",Zürich,,Zürich,ZH,CH,x,,x,,na,?,,,,,1 C,"(1933), 1955-(1956)"
AC_22104,Kammersprechchor Zürich,,,"Widmann, Ellen u.a.",Zürich,,Zürich,ZH,CH,www.sprechchor.ch,,x,,na,1951-2010,,,,,1 C,"(1953)-1963, 1969, 1986, 1994-1997, 2001-2005"
AC_22105,Karen Elliott,,,"Bachzetsis, Alexandra ; Meyer-Keller, Eva ; Eisenreich, Uta",Zürich,,Zürich,,CH,x,,x,,na,?,,,,,1 C,(2003)-(2003)
AC_22106,klangundszene,Klang und Szene,,"Eisenhut, Rachel",Zürich,,Zürich,ZH,CH,www.klangundszene.ch,,x,,a,?,,,,,1 R <Sammelcouvert>,(2014)-(2014)
AC_22107,Kleine Komödie,,,"Riethmann, Tony ; Wenger, Veronika",Zürich,,Zürich,ZH,CH,x,,x,,na,1973-1974,,,,,1 C,1973-1974
AC_22108,Kleines Tournee Theater Zürich,KTTZ,,"Fehr, Lukas u.a.",Zürich,,Zürich,ZH,CH,x,,x,,na,2011-2016?,,,,,1 C,"(2013), (2015)"
AC_22109,Kleine Volksbühne Zürich,,,"Halter, Armin ; Kunz, Rolf",Zürich,,Zürich,ZH,CH,x,,x,,na,1972-,,,,,1 C,1972-(1977)
AC_22110,"KMUProduktionen (inkl. Klassenfahrt, Klassenfahrt/KMU)",,,"Zulauf, Tim",Zürich,,"Zürich, z.T. auch: Zürich: Gessnerallee",ZH,CH,www.zulauf.it,,x,,a,2002 <Erster Auftritt>-,,,,,1 C,"(2003), 2004, 2009-"
AC_22111,Kollektiv-20-14,,,"Hirsig, Michèle ; Bellin, Sarah ; Grünenfelder, René",Zürich,,Zürich,ZH,CH,www.kollektiv-20-14.ch,,x,,a,2015 <Erste Produktion>-,,,,,1 C,2015
AC_22112,Kollektiv Neue Dringlichkeit,,,"Walther Kohn, Miriam ; Kriese, Christopher ; Grissmer, Marcel u.a.",Zürich,,Zürich: Kollektiv Neue Dringlichkeit,ZH,CH,www.ned-blog.org,,x,,a,2010-,,,,,1 C,(2013)-
AC_22113,Kollektiv Phantomschmerz,,,"Spinnler, Benjamin ; Kunz, Martina Momo",Zürich,,Zürich,ZH,CH,www.kollektiv-phantomschmerz.net,,x,,a,2013-,,,,,1 C,(2016)-
AC_22114,Kolypan,,,"Hadorn, Fabienne ; Nanez, Gustavo",Zürich,,Zürich,ZH,CH,www.kolypan.ch,,assitej,,a,2000-,,,,,1 C,(2002)-
AC_22115,Kompanie Kopfstand,,,"Roth, Annina ; Bihl, Julia ; Baumgart, Charlotte",Winterthur ; Berlin,,Zürich: Kompanie Kopfstand,ZH,CH,www.kompaniekopfstand.eu,,assitej,,a,2006-,,,,,2 R <Sammelcouvert>,(2009)-(2009)
AC_22116,kraut_produktion,,,"Schröder, Michel ; Frei, Claudia",Zürich <früher Basel>,,Zürich,ZH,CH,www.krautproduktion.ch,,x,,a,2000 <Erste Produktion>-,,,,,1 C,"2000, 2004-"
AC_22117,Krähenbühl & CO,,,"Krähenbühl, Sebastian u.a.",Zürich,,"Zürich, früher auch unter: Zürich: Theater Winkelwiese",ZH,CH,www.kraehenbuehl-co.net,,x,,a,2003-,,,,,1 C,"(2005)-2008, 2012-"
AC_22118,Krokant,Tanztheater-Compagnie Krokant; krokant.cie,Tanztheater,"Geissmann, Kathrin Franziska ; Weissig, Linda",Zürich,,Zürich,ZH,CH,x,,x,,a,(noch existent?),,,,,1 R <Sammelcouvert>,(2007)-(2007)
AC_22119,Kur und Bad Orchester,Kur & Bad,,"Landolt, Markus ; Brandenberger, Bruno ; Hutter, Claude ; Lapadula, Ornella",Zürich,,Zürich,ZH,CH,www.kurundbad.ch,,KTV,,a,?,,,,,x,x
AC_22120,Kursk,K.U.R.S.K.,,"Koerfer, Laura ; Sewing, Julia ; Sternberg, Rahel ; Whitcher, Lea ; Escher, Robert von ; Krstin, Timo ; Sander, Lukas",Zürich,,Zürich,ZH,CH,x,,x,,a,?,,,,,x,x
AC_22121,La Lupa,,,"Herz-Marconi, Maryli Mara",Zürich,,"Herz-Marconi, Maryli Mara",ZH,CH,www.la-lupa.ch,,KTV,,a,1981-,,,,,,
AC_22122,LAB Junges Theater Zürich,,,"Schmocker, Lukas ; Wunderle, Elina",Zürich,,Zürich,ZH,CH,www.labzuerich.ch,,x,,a,2014-,,,,,x,x
AC_22123,Label Beiruth ,,,"Schwegler, Ruth ; Krumwiede",Zürich,,Zürich,ZH,CH,x,,x,,a,(noch existent?),,,,,x,x
AC_22124,L.A.P.,,,"Rotemberg, Teresa ; Beck,Anna ; Steiner, Bruno",Zürich,,Zürich,ZH,CH,x,,x,,na,?,,,,,1 C,(1999)-(1999)
AC_22125,Lapsus,Duo Lapsus,,"Winkler, Peter ; Höhener, Christian",Thalwil <früher: Zürich>,,Thalwil,ZH,CH,www.lapsus.ch,,KTV,,a,?,,,,,1 C,(2001)-
AC_22126,Laterne,,Cabaret,"Attenhofer, Elsie",Zürich,,Kabarett: Zürich,ZH,CH,x,,x,,na,?,,,,,1 C,(1947)-(1949)
AC_22127,Le Cri du Coq,,Tanz,"Arquint, Nuot ; Ragghianti, Carmen",Zürich,,Zürich: Le Cri du Coq,ZH,CH,x,,x,,na,?,,,,,1 C,(1992)-(1992)
AC_22128,Lenas,,Tanztheater,"Geiger, Dinah ; Geiger, Heinz u.a.",Zürich,,Zürich,ZH,CH,x,,x,,na,?,,,,,1 C,(1992)-(1994)
AC_22129,Liebster & Ensemble,,,"Liebster, Barbara",Zürich,,Zürich <vgl. auch Gessneralle (Herbst 98)>,ZH,CH,www.barbaraliebster.ch,,x,,na,?,,,,,1 C,(1999)-(2000)
AC_22130,Limit-Theater,,,"Brunner, Alibi (Albi)",Zürich,,Zürich,ZH,CH,x,,x,,na,1988 <Erste Produktion>-?,,,,,1 C,1988-(1994)
AC_22131,Loca Produktionen,,,"Winistörfer, Joy ; Hürsch, Michael",Zürich,,"Winistörfer, Joy",ZH,CH,x,,KTV,,a,(noch existent?),,,,,x,x
AC_22132,Looping contemporary dance company,,Tanz,"Heckmann, Jochen",Zürich,,Zürich,ZH,CH,x,,x,,na,1995-1999,,,,,1 C,1995-1999
AC_22133,Loopinthelaw ,,,"Gaffron, Ariane ; Lehmann, Madeleine",Zürich,,Zürich,ZH,CH,x,,x,,na,?,,,,,1 C,(1999)-(1999)
AC_22134,Los Comicastros Compania Teatral de Zurich,,,?,Zürich,,Zürich,ZH,CH,www.comicastros.ch,,x,,a,1987?-,,,,,x,x
AC_22135,Lostart,Cie Lostart; Lostart Cie,,"Speck, Marion ; Iten, Felix",Zürich,,Zürich,ZH,CH,x,,x,,a,?,,,,,1 R <Sammelcouvert>,(2007)-(2007)
AC_22136,Lust auf Wild,,Improvisationstheater,"Caflisch, Stefano ; Grignola, Gabriela ; Trippetta, Alberto ; Honegger, Katharina u.a.",Zürich,,Zürich,ZH,CH,x,,x,,na,2001-?,,,,,1 C,(2004)-(2006)
AC_22137,Mab production,MabProduction,,"Fäh, Beat ; Gramss, Sebastian",Zürich,,Zürich,ZH,CH,x,,x,,na,?,,,,,1 R <Sammelcouvert>,(2004)-(2004)
AC_22138,Maier und Bucher ,,,"Maier, Jürg C. ; Bucher, Dieter",Zürich,,Kabarett: Zürich,ZH,CH,x,,x,,a,(noch existent?),,,,,2 R <Sammelcouvert>,(1998)-(1999)
AC_22139,mama tanzt,,Tanz,"Scheebeli, Salome u.a.",Zürich,,Zürich,Zürich,CH,x,,x,,na,?,,,,,1 C,(1997)-(1997)
AC_22140,Mandarina & Co,Mandarina&Co.,,"Rojas, Diana",Zürich,,Zürich,ZH,CH,www.mandarina.ch,,assitej,,a,2009-,,,,,1 C,2009-
AC_22141,Maremosse ,,,"Marines, Harry ; Appert, Anna",Zürich,,Zürich,ZH,CH,x,,x,,a,(noch existent?),,,,,x,x
AC_22142,Märli für Erwachsene,,,"Gunten von, Reto ; Schlatter, Beat",Zürich,,"Gunten von, Reto",ZH,CH,www.maerlifuererwachsene.ch,,x,,a,?,,,,,,
AC_22143,MärliMusicalTheater,Märli-Musical-Theater,,"Bond, Andrew",Wädenswil,,Zürich (ZSV),ZH,CH,www.maerlimusicaltheater.ch,,x,,a,2012-,Gastspieltheater Zürich <1977-1981>,,,,,
AC_22144,MAS,MAS-Production,,"Schneebeli, Salome ; Villanueva, Mercedes ; Seiler, Nicole",Zürich,,Zürich,ZH,CH,x,,x,,na,?,,,,,2 R <Sammelcouvert>,(2001)-(2001)
AC_22145,Mass&Fieber,Mass & Fieber,,"Helbling, Brigitte ; Helbling, Niklaus u.a.",Zürich,,Zürich,ZH,CH,www.massundfieber.ch,,x,,a,1999-,,,,,2 C,1999-
AC_22146,Mata Hari,,,?,Zürich,,Variété: Zürich,ZH,CH,x,,x,,a,?,,,,,1 C,"(1984), 1985, 1996"
AC_22147,Mayo Pelati,,,"Landert, Peteri ; Joller Kunz, Marcel",Zürich,,Zürich,ZH,CH,x,,x,,na,1998-2000,,,,,1 C,1998
AC_22148,Mediengruppe Bitnik,,,?,Zürich,,Zürich: Mediengruppe Bitnik,ZH,CH,https://wwwwwwwwwwwwwwwwwwwwww.bitnik.org,,x,,a,?,,,,,1 R <Sammelcouvert>,(2008)-(2008)
AC_22149,Mercimax,,,"Arnold, Karin",Zürich,,Zürich,ZH,CH,www.mercimax.ch,,x,,a,2006-,,,,,1 C,"(2007), 2008, 2013-"
AC_22150,mikeska:plus:blendwerk,mikeska: plus: blendwerk,,"Mikeska, Bernhard ; Huber, Dominic",Zürich,,Zürich,ZH,CH,www.bernhardmikeska.de,,x,,a,2005-?,,,,,1 C,2005-(2013)
AC_22151,Milch/gänse,,Theaterkollektiv,"Whitcher, Lea ; Littman, Oded ; Stock, Stephan",Zürich,,Zürich,ZH,CH,x,,x,,a,?,,,,,1 R <Sammelcouvert>,(2013)-(2013)
AC_22152,Minitheater Hannibal,,,"Fischer Schulthess, Andrea ; Schulthess, Adrian",Zürich ?,,Zürich,-,CH,www.fischer-schulthess.ch,,x,,a,2009-,,,,,1 C,(2016)-
AC_22153,MIR2 ,,,"Hirzel, Fiona ; Sidler-Tall, Seraina",Zürich,,Zürich,ZH,CH,x,,x,,na,2005-?,,,,,1 R <Sammelcouvert>,(2006)-(2006)
AC_22154,Moira Tanzttheaer,,,"Gantert, Marina",Hedingen,,Zürich,ZH,CH,www.moira-tanztheater.ch,,x,,a,?,,,,,1 C,"(1994)-1998, 2007, 2011"
AC_22155,Molteni,,Tanz,"Egli, Philipp",Zürich,,Zürich,ZH,CH,x,,x,,na,1995-?,,,,,1 C,1995-2001
AC_22156,Movers Dance Company,,,"Steiner, Bruno ; Mattis, Christian",Zürich,,Zürich,ZH,CH,www.movers.ch,,x,,a,1986- (noch existent'),Front Stage Movers,,,,1 C,1986-(2003)
AC_22157,Musikszenisches Studio,,,"Brunner, Armin",Zürich,,Zürich,ZH,CH,x,,x,,na,?,,,,,1 C,(1974)-(1977)
AC_22158,Muth,Muth-Produktionsgemeinschaft,,"Brunner, Peter ; Bütikofer, Nelly",Zürich,,Zürich,ZH,CH,x,,x,,na,2001-?,,,,,1 C,2001
AC_22159,My Humble Self,,,"Stierle, Sophie ; Schmidig, Petra ; Brühlmann, Anja ; Schreiber, Sabine",Zürich,,Aarau,ZH,CH,https://myhumbleself.allyou.net,,x,,a,?,,,,,x,x
AC_22160,MZdP,Metzger / Zimmermann / de Perrot,,"Metzger, Gregor ; Zimmermann, Martin ; Perrot, Dimitri de",Zürich,,Zürich,ZH,CH,x,,x,,na,1999-2005,,,,,1 C,1999-2005
AC_22161,N.A.G.U.A.L.,,,"Ooyen von, Udo ; Schweer, Robert",Zürich,,Zürich,ZH,CH,x,,x,,na,1999-?,,,,,1 C,(2001)-2005
AC_22162,Nachtau,,,"Nielsen, Jens ; Gaub, Katarina",Aarau,,Aarau,ZH,CH,x,,x,,a,?,,,,,x,x
AC_22163,Nachtregentrommler ,,,"Valerius, Christian ; Schmied, Andrea ; Gygax, Jonas",Zürich,,Zürich,ZH,CH,x,,x,,a,(noch existent?),,,,,1 R <Sammelcouvert>,(2008)-(2008)
AC_22164,Nebelhorn,,Cabaret,"Schoop, Trudi ; Finck, Werner ; Geiler, Voli ; Gebhardt, Olga ; Knöpfli, Rosmarie ; Morath, Walter ; Belmont, Werne ; Lehmann, Max ; Meier, Karl",Zürich,,Zürich: Kabarett,ZH,CH,x,,x,,na,?,,,,,1 C,(1948)-(1948)
AC_22165,Neue Körperkultur,,,"Hellinger, Hansjörg ; Meyer, Carol",Zürich,,Zürich,ZH,CH,x,,x,,na,1991-?,,,,,1 C,1991-(1994)
AC_22166,Neue Theatertruppe Zürich,,,"Hermann, Wladimir u.a.",Zürch,,Zürich,ZH,CH,x,,x,,na,?,,,,,1 C,(1974)-(1974)
AC_22167,Neues Zürcher Orchester,NZO,,x,Zürich,,Zürich,ZH,CH,www.nzo.ch,,x,,a,1990-,,,,,1 C,"(1996)- 2005, 2016"
AC_22168,Nixnixen,,Frauenkabarett,?,Zürich <später Therwil>,,Zürich,ZH,CH,x,,x,,a,(noch existent?),,,,,1 R <Sammelcouvert>,(2003)-(2003)
AC_22169,no.made ,,,"Knecht, Sandra ; Lier, Johanna",Zürich ?,,Zürich,ZH,CH,x,,x,,na,2006-?,,,,,1 C,(2007)-(2007)
AC_22170,Nouveaux Masques,La Compagnie des Nouveaux Masques,,"Räber, Pierre u.a.",Zürich,,Zürich,ZH,CH,x,,x,,na,?,,,,,1 C,"(1965), 1969, 1973, 1976 1980, (1983)"
AC_22171,Noceto Basso,,,"Saladin, Daniel Sebastian ; <MittelschülerInnen>",Zürich,,Zürich,ZH,CH,x,,x,,na,?,,,,,1 C,(1992)-
AC_22172,Norman Spenzer,,,"Kilchenmann, Zoé ; Zielinski, Johanna",Zürich ?,,Zürich,ZH,CH,www.normanspenzer.com,,x,,a,2015-,,,,,1 C,2015-
AC_22173,Off Off Bühne,,,"Sattes, Ingrid ; Ulli, Pascal ; Seibt, Alexander ; Bauersima, Igor",Zürich,,Zürich,ZH,CH,x,,x,,na,1993-2003,,,,,1 C,(1994)-2003
AC_22174,Oona Project,,Tanz,"Rüegg, Michael ; Godoy, Marisa",Zürich,,Zürich,ZH,CH,www.oonaproject.ch,,x,,a,2004-,,,,,1 C,"(2005), 2008-2012, 2016"
AC_22175,Oper im Knopfloch,,,"Zoppi, Rosina ; Zimmermann, Pedro",Oberengstringen,,Zürich,ZH,CH,www.operimknopfloch.ch,,x,,a,2000-,,,,,1 C,(2001)-
AC_22176,Opera Factory,,,"Freeman, David ; Langbein, Brenton ; Stephenson, Lesley u.a.",Zürich,,Zürich,ZH,CH,x,,x,,na,1976-1996,,,,,1 C,1976-1996
AC_22177,Operton Zürich,Junge Oper Zürich,,"Mutzner, Martina ; Staubli, Silivia Renuka ; Kocher, Severin ; Polgar, Judit ; Brunn, Markus ; Meyer, Marianna Helen",Zürich,,Zürich,ZH,CH,www.operton.ch,,x,,,2004-,,,,,1 C,(2005)-
AC_22178,Opernverein Zürich,,,x,Zürich,,Zürich,ZH,CH,www.opernverein.ch,,x,,a,"2008, 2015",,,,,1 C,"2008, 2015"
AC_22179,Orma Dance Promotion,,,"Musmeci, C. Enrico",Zürich,,Zürch,ZH,CH,x,,x,,na,1995-,,,,,1 C,(1996)-(2000)
AC_22180,Ostinato,,A-Cappella-Chor,"Leisibach, Margrit ; Botti, Renato ; Tschalèr, Renato u.a.",Zürich,,Zürich,ZH,CH,www.ostinato-ac.ch,,x,,a,1997-,,,,,1 R <Sammelcouvert>,(2008)-(2008)
AC_22181,Ostmarke Theaterproduktionen,,,"Sauter, Katrin ; Keller, Markus",Zürich ?,,Frauenfeld?,ZH,CH,www.katrinsauter.ch/ostmarke,,KTV,,a,2007-,,,,,x,x
AC_22182,Overseas,,Tanz,"Truong, Simone ; Truong, Monika",Zürich,,Zürich,ZH,CH,www.simonetruong.org/project/overseas-2008-2010,,x,,a,2008-,,,,,1 C,(2013)-
AC_22183,Paff-Theater,,,"Girtanner, Stefan ; Nemeth, Gabor ; Straumann, Rhaban",Zürich,,Zürich,ZH,CH,x,,x,,na,?,,,,,x,x
AC_22184,Painlich-Theater,,,"Donzé, André ; Javurek, Brigitte ; Hüttemoser, Angela ; Luckner, Silvia ; Nydegger, Roger ; Schmocker, Lea",Zürich,,Zürich,ZH,CH,x,,x,,na,1980-?,,,,,1 C,(1984)-(1989)
AC_22185,Palanka 1:0,,,"Greuel, Ursina +Urweider, Raphael ; Fischer, Franziska von ; Lampkin, Agnes ; Hug, Martin ; Wiget, Bo ; Meier, Olivier ; Becker, André ; Thiele, Dirk",Zürich,,Zürich,ZH,CH,x,,x,,na,2000?,,,,,1 C,2000
AC_22186,Pandaemonia,,,"Goll, Richard ; Weber, Adrian ; Holzhausen, Bettina ; Urech, Vreni",Zürich,,Zürich,ZH,CH,x,,x,,na,?,,,,,1 C,"(1988), 1990, 1991"
AC_22187,papst&co.,Papst & Co.,,"Papst, Anna ; Zdini, Myriam ; Neubuaer, Gabriela ; Egli, Mirjam ; Keel, Saskia",Zürich,,Zürich,ZH,CH,www.papstundco.ch,,x,,a,2011-,,,,,1 C,(2012)-
AC_22188,Paradogs,,Tanz,"Mattis, Christian u.a.",Zürich,,Zürich,ZH,CH,x,,x,,na,?,Movers,Le Trio,,,1 C,(1989)-(1995)
AC_22189,Parataxis,,Tanz,"Preisig, Annelies",Zürich,,Zürich,ZH,CH,x,,x,,na,?,,,,,1 C,(1988)-(1998)
AC_22190,Parate-Labor,,,"Pfaff, Walter",Zürich,,"Zürich <siehe auch: Pfaff, Walter>",ZH,CH,x,,x,,na,?,,,,,1 C,(1993)-(2001)
AC_22191,Paroxy-Productions,,,"Arens, Babett ; Witschi, Stefan ; Stuckenschmidt, Thomas",Zürich,,Zürich,ZH,CH,x,,x,,na,?,,,,,1 C,(1987)-(1989)
AC_22192,pasXprod.,,,"Becker, André u.a.",Zürich,,Zürich,ZH,CH,x,,x,,na,?,,,,,1 C,"(2001), (2006)"
AC_22193,Patchwork Dance & Theater Company,,,"Müller, Catherine ; Zimmermann, Isabel ; Mills, Nici ; Hellinger, Hansjörg ; Mettler, Thomas",Zürich,,Zürich,ZH,CH,x,,x,,na,1983-?,,,,,1 C,1983-(1985)
AC_22194,Patisson,Theater Patisson,,"Gadola, Christine ; Stacoff, Max ; Spüler, Hansruedi",Zürich,,Zürich,ZH,CH,x,,x,,na,?,,,,,1 C,(1991)-(1995)
AC_22195,Peperonis,,,"Baumann, Marlies ; Anderhub, Simon ; Thoma, Michael ; Ellenberger, Markus",Zürich,,Kabarett: Zürich,ZH,CH,x,,x,,na,?,,,,,1 C,(1995)-(2008)
AC_22196,Performers Research Group,Performers-Research-Gruppe,,"Fuchs, Esther",Zürich,,Zürich,ZH,CH,x,,x,,a,?,,,,,1 C,"(1994), (1995)"
AC_22197,Persifl AG,,Studententruppe,"Blanke, Huldrych ; Brunner, Peter ; Arnold, Armin",Zürich,,Kabarett: Zürich,ZH,CH,x,,x,,na,?,,,,,1 C,1953
AC_22198,Peter Brogles Schaubude,,,"Brogle, Peter u.a.",Zürich,,Zürich,ZH,CH,x,,x,,na,1979-1979,,,,,1 C,(1978)-1979
AC_22199,Pfannestil Chammer Sexdeet,,,"Wepfer, Res ; Hostettler, Simon ; Rinderknecht, Peter ; Gretler, Lisa ; Baumgartner, Reto",Zürich,,Zürich,ZH,CH,x,,x,,a,1990-2016?,,,,,1 C,(1995)-(2014)
AC_22200,Philharmonia Zürich,,,x,Zürich,,Zürich: Opernhaus Zürich,ZH,CH,www.opernhaus.ch,,x,,a,,,,,,x,x
AC_22201,Piccola Commedia dell'Arte,,,"Meier, Grazia",Zürich,,Zürich,ZH,CH,www.piccolacommedia.ch,,x,,a,1992-,,,,,1 C,1992-
AC_22202,Pfeffermühle,Die Pfeffermühle,1933-1934,"Mann, Erika ; Mann, Klaus ; Giehse, Therese ; Henning, Magnus",Zürich <früher: München>,,Kabarett: Zürich,ZH,CH,x,,x,,na,?,,,,,1 C,"(1933)-(1934), (1986)"
AC_22203,PiccoliProduction,Piccoli Production,Tanz,"Blaser, Simone ; Catalano, Bruno",Zürich,,Zürich,ZH,CH,www.piccoliproduction.com,,x,,a,2007-,,,,,2 R <Sammelcouvert>,"(2013), (2014)"
AC_22204,Pipo,,Theatergruppe,"Flück, Philipp ; Neumann, Jörg",Zürich,,Zürich,ZH,CH,x,,x,,na,?,,,,,2 R <Sammelcouvert>,(2008)-(2008)
AC_22205,Pizzi Art Dance Productions,Dance Atelier Pizzi,,"Pizzi, Aliana",Zürich,,Zürich,ZH,CH,www.pidarco.ch,,x,,a,?,,,,,1 R <Sammelcouvert>,(2014)-(2014)
AC_22206,Plasma,,Theaterkollektiv,"Bangerter, Lukas u.a.",Zürich,,"Zürich, auch: Bern: Dampfzentrale (bereinigen)",ZH,CH,www.plasmaplasma.ch,,x,,a,?,,,,,1 C,(2001)-
AC_22207,Platztheater,,,"Zürcher, Martha ; Aemisegger, Heidi ; Crusius, Carmen ; Vogel, Eliane ; Messmer, Thomas",Zürich,,Zürich,ZH,CH,x,,x,,na,?,,,,,1 C,(1998)-(2000)
AC_22208,Playback Theater Bumerang,,,"Zeller, Fra ; Hofmann, Ella u.a.",Zürich,,Zürich,ZH,CH,www.playbacktheater-bumerang.ch,,x,,a,?,,,,,1 R <Sammelcouvert>,(2010)-(2010)
AC_22209,Playback Theater Zürich,PBTZ,,"Gisler, Karin Bettina",Zürich,,Zürich,ZH,CH,www.playback-theater.ch,,x,,a,1992-,,,,,1 C,"(1995), 1999, 2002-"
AC_22210,Pocket Opera Company,,,x,Zürich,,Zürich,ZH,CH,x,,x,,na,?,<unter gleichem Namen auch eine Vorgängerorganisation der Free Opera Company FROC>,ZKO Opera,,,1 C,(2004)-(2011)
AC_22211,pol.theater,,,"Meister, Gerhard ; Goetsch, Daniel ; Freidig, Marianne ; Bolthauser, Patrick ; Grob, Stefanie",Zürich,,Zürich,ZH,CH,x,,x,,na,?,,,,,1 C,(2003)-(2005)
AC_22212,Pool,,Tanz,"Meyer, Carol ; Wolfe, Ivan",Zürich,,Zürich,ZH,CH,x,,x,,a,1996-? (noch existent?),,,,,1 C,1996-(1999)
AC_22213,pre-art Schweiz,,,"Previsic, Boris ; Arter, Matthias ; Kreyenbühl, Elias",Zürich,,Zürich,ZH,CH,www.pre-art.ch,,x,,a,?,,,,,x,x
AC_22214,Produktion H.R. Stauffacher,,Gastspieltournée Bühnenverlag Hans Rudolf Stauffacher,"Braun, Pinkas ; Fischer, Gisela ; Rasser, Alfred ; Scheidegger, Josef ; Clown Andreff ; Meyer, Hannes",Zürich,,Zürich,ZH,CH,x,,x,,na,1956,,,,,1 C,1956
AC_22215,Produktionsgemeinschaft Theater Zürich ,P.T.Z.; PTZ,,"Bernet, Sefa ; Horner, Hanspeter ; Egolf, Max",Zürich,,Zürich,ZH,CH,x,,x,,na,?,,,,,1 C,"(1989), 1990, (1991)"
AC_22216,ProjektN,,,"Dingetschweiler, Franziska ; Christ, Alexander",Zürich,,Zürich,ZH,CH,x,,x,,a,?,,,,,x,x
AC_22217,p'tit monstre,,,"Helbling, Niklaus <mit Laien>",Zürich,,Zürich,ZH,CH,x,,x,,na,?,,,,,1 C,"(1983), 1984, (1985)"
AC_22218,Pulkproduktion,,,"Tobler, Nicole ; Grob, Stefanie ; Arioli, Ann-Marie u.a.",Zürich,,Zürich,ZH,CH,www.pulkproduktion.com,,x,,a,2013?-,,,,,1 C,2013-
AC_22219,pulp.noir,,,"Fischer, Thomas ; Morf, Julia Maria u.a.",Adliswil,,Zürich,ZH,CH,www.pulpnoir.ch,,x,,a,2004-,,,,,1 C,"(2005)-2008, 2014"
AC_22220,Radar,Radar Theater; Theater Radar,Clowntheater,"Caduf, Agnes ; Bütschi, Stefan ; Brunner, Albi",Zürich,,Zürich,ZH,CH,x,,x,,na,1984-?,,,,,1 C,(1985)-(1995)
AC_22221,rakete3,Rakete 3,Regieteam/-kollektiv,"Disler, Bettina ; Giancane, Sara",Zürich,,Zürich,ZH,CH,x,,x,,na,?,,,,,1 C,(2003)-(2003)
AC_22222,RaUmWege,,Ensemble,"Kühne, Claudia",Zürich,,Zürich,ZH,CH,http://raumwege.com/raumwege-2/leitung-raumwege/,,x,,a,2008-,,,,,x,x
